Year,CH,10,#,High,Artist
1968,13,6,1,1,Georgie Fame
1968,12,6,1,1,"Dave Dee, Dozy, Beaky, Mick & Tich"
1968,13,5,1,1,Joe Cocker
1968,17,8,3,2,Tom Jones
1968,15,8,3,2,Engelbert Humperdinck
1968,15,6,3,2,O. C. Smith
1968,15,8,2,2,The Foundations
1968,12,6,2,2,Barry Ryan
1968,18,9,1,2,Nina Simone
1968,18,8,1,2,The Casuals
1968,15,8,1,2,Bobby Goldsboro
1968,21,7,1,2,Leapy Lee
1968,16,7,1,2,1910 Fruitgum Co.
1968,11,7,1,2,Small Faces
1968,19,8,4,3,Herb Alpert
1968,16,7,2,3,The Isley Brothers
1968,13,6,2,3,Engelbert Humperdinck
1968,12,7,1,3,Otis Redding
1968,18,6,1,3,John Rowles
1968,18,6,1,3,Solomon King
1968,12,6,1,3,Amen Corner
1968,11,6,1,3,The Move
1968,13,5,1,3,Don Partridge
1968,12,5,1,3,John Fred & The Playboy Band
1968,11,5,1,3,Four Tops
1968,14,6,3,4,Aretha Franklin
1968,11,5,3,4,Des O'Connor
1968,10,5,3,4,Donovan
1968,12,5,2,4,Don Partridge
1968,12,4,2,4,Richard Harris
1968,11,4,2,4,Cupid's Inspiration
1968,12,6,1,4,The Scaffold
1968,15,5,1,4,The Bandwagon
1968,12,4,1,4,Dusty Springfield
1968,12,4,1,4,Simon & Garfunkel
1968,14,7,3,5,The Bonzo Dog Doo-Dah Band
1968,26,6,3,5,Tom Jones
1968,16,6,3,5,Johnny Nash
1968,16,6,2,5,The Union Gap featuring Gary Puckett
1968,15,4,2,5,Ohio Express
1968,13,4,2,5,The Love Affair
1968,17,6,1,5,The Monkees
1968,18,6,1,5,Andy Williams
1968,13,6,1,5,The Herd
1968,16,5,1,5,"Julie Driscoll, Brian Auger & The Trinity"
1968,14,5,1,5,Love Sculpture
1968,12,4,1,5,Marbles
1968,11,4,1,5,Donovan
1968,11,4,1,5,Jimi Hendrix Experience
1968,15,3,1,5,Engelbert Humperdinck
1968,12,4,2,6,The Tremeloes
1968,16,5,1,6,Jose Feliciano
1968,13,5,1,6,Amen Corner
1968,11,4,1,6,The Tremeloes
1968,13,3,1,6,The Marmalade
1968,10,3,1,6,Plastic Penny
1968,12,2,1,6,The Love Affair
1968,12,4,3,7,Status Quo
1968,11,5,2,7,The Hollies
1968,8,3,2,7,Nina Simone
1968,21,3,1,7,Sly & The Family Stone
1968,12,3,1,7,The Turtles
1968,11,3,1,7,The Dave Clark Five
1968,11,3,1,7,The Lemon Pipers
1968,11,3,1,7,Four Tops
1968,11,2,1,7,Scott Walker
1968,15,4,2,8,Canned Heat
1968,14,4,2,8,Herman's Hermits
1968,10,4,2,8,Dionne Warwick
1968,14,3,2,8,Brenton Wood
1968,11,3,1,8,Manfred Mann
1968,11,3,1,8,"Dave Dee, Dozy, Beaky, Mick & Tich"
1968,9,3,1,8,Cilla Black
1968,15,2,1,8,Malcolm Roberts
1968,11,2,1,8,Gun
1968,12,2,1,8,The Honeybus
1968,12,1,1,8,Status Quo
1968,10,1,1,8,The Bee Gees
1968,13,2,2,9,Lulu
1968,13,2,2,9,Simon Dupree & The Big Sound
1968,12,2,1,9,Small Faces
1968,9,2,1,9,Lulu
1968,13,1,1,9,Mason Williams
1968,14,2,2,10,Jacky
1968,9,-,2,11,Herman's Hermits
1968,15,-,1,11,The Show Stoppers
1968,14,-,1,11,The Beach Boys
1968,13,-,1,11,The Paper Dolls
1968,12,-,1,11,Mama Cass
1968,11,-,1,11,The Hollies
1968,10,-,3,12,Herman's Hermits
1968,16,-,2,12,Bruce Channel
1968,10,-,2,12,John Rowles
1968,8,-,2,12,The Monkees
1968,15,-,1,12,Jeannie C. Riley
1968,14,-,1,12,Paul Mauriat & His Orchestra
1968,10,-,1,12,The Kinks
1968,10,-,2,13,Reparata & The Delrons
1968,13,-,1,13,Diana Ross & The Supremes
1968,9,-,1,13,Esther & Abi Ofarim
1968,8,-,1,13,Alan Price Set
1968,9,-,2,14,The Tremeloes
1968,15,-,1,14,Tom Jones
1968,13,-,1,14,Val Doonican
1968,9,-,1,14,"Dave Dee, Dozy, Beaky, Mick & Tich"
1968,12,-,2,15,The Box Tops
1968,12,-,1,15,Otis Redding
1968,12,-,1,15,The Doors
1968,9,-,1,15,The Herd
1968,8,-,1,15,Long John Baldry
1968,8,-,1,15,Elvis Presley
1968,7,-,1,15,Lulu
1968,11,-,1,16,Small Faces
1968,12,-,1,17,R. Dean Taylor
1968,8,-,1,17,Sue Nicholls
1968,6,-,1,17,The Monkees
1968,10,-,2,18,The Foundations
1968,8,-,2,19,Pigmeat Markham
1968,19,-,1,19,Marvin Gaye & Tammi Terrell
1968,11,-,1,19,The Moody Blues
1968,10,-,1,19,Roger Miller
1968,9,-,1,19,Gene Pitney
1968,9,-,1,19,Elvis Presley
1968,11,-,1,20,Bill Haley & His Comets
1968,9,-,1,20,The Easybeats
1968,9,-,1,20,Petula Clark
1968,9,-,1,20,Vanity Fare
1968,7,-,1,20,Dave Davies
1968,15,-,1,21,The Nice
1968,10,-,1,21,Solomon King
1968,9,-,1,21,The Band
1968,9,-,1,21,Anita Harris
1968,9,-,1,21,Grapefruit
1968,11,-,1,22,Elvis Presley
1968,9,-,1,22,Scott Walker
1968,8,-,1,22,Cliff Richard
1968,15,-,1,23,Four Tops
1968,8,-,1,23,The Association
1968,7,-,1,23,Jeff Beck
1968,8,-,1,23,Donovan
1968,6,-,1,24,The American Breed
1968,5,-,1,24,Otis Redding
1968,12,-,2,25,The Symbols
1968,8,-,2,25,The Locomotive
1968,7,-,1,25,Cream
1968,7,-,1,25,The Beach Boys
1968,7,-,1,25,The Bee Gees
1968,7,-,1,25,The Bee Gees
1968,5,-,1,25,The Who
1968,9,-,1,26,Aretha Franklin
1968,6,-,1,26,The Who
1968,10,-,2,27,The Moody Blues
1968,13,-,1,27,Four Tops
1968,11,-,1,27,Smokey Robinson & The Miracles
1968,6,-,1,27,Cliff Richard
1968,7,-,1,27,Sandie Shaw
1968,8,-,4,28,Diana Ross & The Supremes
1968,7,-,2,28,The Dave Clark Five
1968,8,-,1,28,Dionne Warwick
1968,7,-,1,28,Tyrannosaurus Rex
1968,5,-,2,29,The Tremeloes
1968,11,-,1,29,P. P. Arnold
1968,7,-,1,29,Aphrodite's Child
1968,5,-,1,29,Frankie Vaughan
1968,7,-,1,29,Long John Baldry
1968,9,-,2,30,Martha Reeves & The Vandellas
1968,7,-,1,30,Shorty Long
1968,5,-,1,30,The Marmalade
1968,13,-,1,31,Fleetwood Mac
1968,10,-,1,31,Grapefruit
1968,7,-,1,31,William Bell
1968,4,-,1,31,Tony Blackburn
1968,12,-,2,32,Vince Hill
1968,9,-,1,32,Buddy Holly
1968,9,-,1,32,Buddy Holly
1968,7,-,1,32,Sly & The Family Stone
1968,5,-,1,32,P. J. Proby
1968,8,-,1,33,Anita Harris
1968,8,-,1,33,Cupid's Inspiration
1968,7,-,1,33,The Show Stoppers
1968,6,-,1,33,The Sandpipers
1968,5,-,1,33,Jim Reeves
1968,8,-,2,34,Eddie Cochran
1968,7,-,2,34,Gene Pitney
1968,5,-,2,34,The Scaffold
1968,7,-,1,34,Marvin Gaye & Tammi Terrell
1968,7,-,1,34,Tyrannosaurus Rex
1968,7,-,1,34,Betty Everett
1968,6,-,1,34,Diana Ross & The Supremes
1968,6,-,1,34,Nirvana
1968,9,-,1,34,Sam & Dave
1968,4,-,2,35,The Spencer Davis Group
1968,5,-,1,35,The Equals
1968,4,-,1,35,The Barron Knights
1968,4,-,1,35,Massiel
1968,9,-,2,36,Otis Redding
1968,8,-,2,36,Jimmy James & The Vagabonds
1968,9,-,1,36,Ray Charles
1968,5,-,1,36,The Kinks
1968,7,-,1,36,Dorian Gray
1968,4,-,1,37,Val Doonican
1968,7,-,1,37,Aretha Franklin
1968,7,-,1,37,Fleetwood Mac
1968,4,-,1,37,The Troggs
1968,6,-,1,38,Wilson Pickett
1968,5,-,1,38,A New Generation
1968,4,-,1,38,Timebox
1968,6,-,2,39,The Dave Clark Five
1968,10,-,1,39,Roy Orbison
1968,6,-,1,39,The Everly Brothers
1968,3,-,1,39,Cilla Black
1968,4,-,1,40,Traffic
1968,3,-,1,40,Cream
1968,3,-,1,40,Eric Burdon & The Animals
1968,2,-,1,40,Robert Knight
1968,7,-,2,41,Louis Armstrong
1968,4,-,2,41,Gene Chandler
1968,7,-,1,41,Marvin Gaye & Tammi Terrell
1968,5,-,1,41,The Lemon Pipers
1968,4,-,1,41,P. P. Arnold
1968,5,-,2,42,Robert John
1968,1,-,1,42,The Moody Blues
1968,3,-,1,43,Simon Dupree & The Big Sound
1968,2,-,1,43,Val Doonican
1968,1,-,1,43,Willie Mitchell
1968,4,-,1,44,Roy Orbison
1968,4,-,1,44,The Equals
1968,4,-,1,44,Ray Charles
1968,3,-,1,44,Elvis Presley
1968,3,-,1,45,The Byrds
1968,1,-,1,45,The Temptations
1968,2,-,2,46,Raymond Lefevre & His Orchestra
1968,4,-,1,46,Stevie Wonder
1968,1,-,1,46,Arthur Conley
1968,1,-,1,46,Classics IV
1968,1,-,1,47,The Temptations
1968,1,-,1,47,Billie Davis
1968,1,-,1,47,Aretha Franklin
1968,3,-,1,48,The Equals
1968,2,-,1,48,The Foundations
1968,1,-,1,48,Joe Cocker
1968,1,-,1,48,The Union Gap featuring Gary Puckett
1968,1,-,1,50,Sundragon
1968,1,-,1,50,Smokey Robinson & The Miracles
1968,1,-,1,50,Petula Clark
1968,1,-,1,50,Procol Harum
1968,7,-,-,51,The Pentangle
1968,6,-,-,51,Traffic
1968,6,-,-,51,Peter Sarstedt
1968,6,-,-,51,Dusty Springfield
1968,6,-,-,51,The Seekers
1968,6,-,-,51,The Flirtations
1968,6,-,-,51,Otis Redding
1968,6,-,-,51,Manfred Mann
1968,5,-,-,51,Ken Dodd
1968,5,-,-,51,Status Quo
1968,5,-,-,51,Glen Campbell
1968,5,-,-,51,Jr. Walker & The All Stars
1968,5,-,-,51,Jr. Walker & The All Stars
1968,5,-,-,51,Jimmy Ruffin
1968,5,-,-,51,The New Faces
1968,4,-,-,51,Paul Jones
1968,4,-,-,51,"Julie Driscoll, Brian Auger & The Trinity"
1968,4,-,-,51,Show Stoppers
1968,3,-,-,51,Spencer Davis Group
1968,3,-,-,51,Eddie Floyd
1968,3,-,-,51,Marty Wilde
1968,3,-,-,51,The Byrds
1968,3,-,-,51,Long John Baldry
1968,3,-,-,51,Martha Reeves & The Vandellas
1968,3,-,-,51,Heath Hampstead
1968,3,-,-,51,The Seekers
1968,3,-,-,51,The Easybeats
1968,3,-,-,51,Etta James
1968,3,-,-,51,The Flirtations
1968,3,-,-,51,Shirley Bassey
1968,3,-,-,51,Sandie Shaw
1968,3,-,-,51,Anita Harris
1968,3,-,-,51,P. J. Proby
1968,3,-,-,51,The Move
1968,3,-,-,51,Richard Barnes
1968,2,-,-,51,Billy J. Kramer
1968,2,-,-,51,Homer Banks
1968,2,-,-,51,Georgie Fame
1968,2,-,-,51,Lee Dorsey
1968,2,-,-,51,Bobbi Martin
1968,2,-,-,51,Hank B. Marvin
1968,2,-,-,51,Gene Pitney
1968,2,-,-,51,Alan Price Set
1968,2,-,-,51,The Freshmen
1968,2,-,-,51,The Troggs
1968,2,-,-,51,The Isley Brothers
1968,2,-,-,51,Sandie Shaw
1968,2,-,-,51,Archie Bell & The Drells
1968,2,-,-,51,The Alan Bown !
1968,2,-,-,51,Sam & Dave
1968,2,-,-,51,Precious Few
1968,1,-,-,51,Otis Redding
1968,1,-,-,51,Frankie Vaughan
1968,1,-,-,51,Frank Sinatra
1968,1,-,-,51,Love
1968,1,-,-,51,Merrilee Rush
1968,1,-,-,51,Bobby Goldsboro
1968,1,-,-,51,Brenton Wood
1968,1,-,-,51,Otis Redding
1968,1,-,-,51,The Shoes
1968,1,-,-,51,Elmer Gantry's Velvet Opera
1968,1,-,-,51,Johnny Cash
1968,1,-,-,51,Chuck Jackson
1968,1,-,-,51,The Magistrates ft The Voice Of Jean Hillary
1968,1,-,-,51,Deep Purple
1968,1,-,-,51,The Bachelors
1968,1,-,-,51,The Mirettes
1968,1,-,-,51,Pink Floyd
1968,1,-,-,51,The Fortunes
1968,1,-,-,51,Captain Beefheart & His Magic Band
1968,1,-,-,51,The Crazy World Of Arthur Brown
1968,1,-,-,51,Tom Rush
1968,1,-,-,51,Gary Puckett & The Union Gap
1968,1,-,-,51,Simon Dupree & The Big Sound
1968,1,-,-,51,The Tennors
1968,1,-,-,51,Tony Blackburn
1968,1,-,-,51,The Herd
1968,1,-,-,51,Cliff Nobles
1968,1,-,-,51,World Of Oz
1968,1,-,-,51,The Chambers Brothers
1968,1,-,-,51,Dionne Warwick
1968,1,-,-,51,Captain Beefheart & His Magic Band
1968,1,-,-,51,Marvin Gaye
1968,1,-,-,51,Stevie Wonder
1968,3,-,1,20,The Beatles
1968,2,-,1,25,Leroy Holmes
1969,26,14,8,1,The Archies
1969,25,12,6,1,Rolf Harris
1969,17,9,6,1,The Beatles
1969,17,11,5,1,The Rolling Stones
1969,16,7,4,1,Peter Sarstedt
1969,20,9,3,1,The Marmalade
1969,15,9,3,1,Marvin Gaye
1969,15,7,3,1,Creedence Clearwater Revival
1969,13,7,3,1,Zager & Evans
1969,14,6,3,1,The Beatles
1969,12,6,3,1,Thunderclap Newman
1969,11,4,2,1,Amen Corner
1969,20,10,1,1,Fleetwood Mac
1969,25,9,1,1,Jane Birkin & Serge Gainsbourg
1969,19,8,1,1,Bobbie Gentry
1969,15,7,1,1,Desmond Dekker & The Aces
1969,19,6,1,1,Tommy Roe
1969,12,6,1,1,The Move
1969,23,12,6,2,Kenny Rogers & The First Edition
1969,17,8,3,2,Elvis Presley
1969,14,7,3,2,Mary Hopkin
1969,13,6,3,2,Plastic Ono Band
1969,17,8,2,2,Robin Gibb
1969,16,8,2,2,Fleetwood Mac
1969,14,6,2,2,The Tremeloes
1969,13,5,2,2,The Edwin Hawkins Singers
1969,12,5,2,2,Herman's Hermits
1969,24,8,1,2,Dean Martin
1969,13,8,1,2,Stevie Wonder
1969,15,7,1,2,The Bee Gees
1969,14,6,1,2,Fleetwood Mac
1969,13,6,1,2,Lulu
1969,17,5,1,2,Lou Christie
1969,13,7,3,3,Stevie Wonder
1969,12,6,2,3,Diana Ross & The Supremes & The Temptations
1969,14,5,2,3,Engelbert Humperdinck
1969,21,7,1,3,Donald Peers
1969,14,6,1,3,Clodagh Rodgers
1969,19,5,1,3,Joe Dolan
1969,15,5,1,3,The Hollies
1969,14,4,1,3,Jethro Tull
1969,12,4,1,3,The Hollies
1969,12,4,1,3,Cilla Black
1969,19,6,3,4,Johnny Cash
1969,15,6,3,4,Stevie Wonder
1969,13,6,3,4,The Who
1969,18,5,2,4,Booker T. & The MG's
1969,12,5,1,4,Clodagh Rodgers
1969,12,4,1,4,The Beatles
1969,12,4,1,4,The Beatles
1969,12,4,1,4,Martha Reeves & The Vandellas
1969,10,4,1,4,Humble Pie
1969,10,4,1,4,Amen Corner
1969,15,5,3,5,The Upsetters
1969,15,5,3,5,The Upsetters
1969,42,7,2,5,Frank Sinatra
1969,16,6,1,5,Marvin Gaye
1969,12,5,1,5,The Isley Brothers
1969,14,4,1,5,David Bowie
1969,12,4,1,5,Bob Dylan
1969,12,2,1,5,Manfred Mann
1969,9,2,1,5,Nina Simone
1969,21,7,2,6,Karen Young
1969,18,5,2,6,Oliver
1969,15,5,2,6,Herman's Hermits
1969,14,6,1,6,Simon & Garfunkel
1969,15,5,1,6,Sandie Shaw
1969,14,5,1,6,The Equals
1969,14,4,1,6,The Family Dogg
1969,13,4,1,6,Jimmy Cliff
1969,12,4,1,6,Johnny Nash
1969,11,4,1,6,The Beach Boys
1969,11,4,1,6,Joe South
1969,11,4,1,6,The Bee Gees
1969,12,2,1,6,Johnny Nash
1969,11,4,2,7,Desmond Dekker & The Aces
1969,13,4,1,7,Engelbert Humperdinck
1969,13,4,1,7,Glen Campbell
1969,12,3,1,7,Cilla Black
1969,11,3,1,7,Jethro Tull
1969,9,2,1,7,Cliff & Hank
1969,13,1,1,7,Bob & Earl
1969,10,4,2,8,The Foundations
1969,14,3,2,8,Judy Clay & William Bell
1969,18,2,2,8,Frank Sinatra
1969,13,4,1,8,Creedence Clearwater Revival
1969,11,4,1,8,Manfred Mann
1969,14,3,1,8,Noel Harrison
1969,12,3,1,8,Vanity Fare
1969,15,2,1,8,Mama Cass
1969,10,1,1,8,Cliff Richard
1969,13,4,4,9,The Marmalade
1969,9,2,2,9,Dusty Springfield
1969,20,2,1,9,Harry J. All Stars
1969,13,2,1,9,Smokey Robinson & The Miracles
1969,12,1,1,9,Marvin Gaye & Tammi Terrell
1969,12,1,1,9,Tom Jones
1969,10,1,1,9,The Love Affair
1969,5,1,1,9,Simon & Garfunkel
1969,12,2,2,10,Tom Jones
1969,25,1,1,10,Max Romeo
1969,13,1,1,10,The Beach Boys
1969,11,1,1,10,The Righteous Brothers
1969,11,1,1,10,Joe Cocker
1969,11,1,1,10,Marv Johnson
1969,9,1,1,10,The Temptations
1969,9,1,1,10,Peter Sarstedt
1969,10,-,2,11,Elvis Presley
1969,10,-,2,11,Billy Preston
1969,11,-,1,11,Edwin Starr
1969,12,-,1,11,The Fifth Dimension
1969,11,-,1,11,Jackie Wilson
1969,11,-,1,11,Four Tops
1969,9,-,1,11,The Isley Brothers
1969,12,-,3,12,Jr. Walker & The All Stars
1969,11,-,2,12,Cliff Richard
1969,9,-,2,12,Radha Krishna Temple
1969,13,-,1,12,Crazy Elephant
1969,12,-,1,12,The Move
1969,12,-,1,12,Malcolm Roberts
1969,9,-,1,12,Donovan & Jeff Beck Group
1969,12,-,3,13,Jr. Walker & The All Stars
1969,10,-,2,13,Scott Walker
1969,11,-,1,13,The Isley Brothers
1969,10,-,2,14,Des O'Connor
1969,13,-,1,14,Chicken Shack
1969,10,-,1,14,Glen Campbell
1969,11,-,1,14,Stevie Wonder
1969,10,-,1,14,Diana Ross & The Supremes
1969,8,-,1,14,Plastic Ono Band
1969,8,-,1,14,The Tremeloes
1969,9,-,3,15,The Dells
1969,14,-,1,15,Diana Ross & The Supremes
1969,13,-,1,15,Engelbert Humperdinck
1969,10,-,1,15,The Temptations
1969,8,-,1,15,Sam & Dave
1969,10,-,1,16,The Tymes
1969,11,-,1,16,Four Tops
1969,9,-,1,16,The Love Affair
1969,9,-,1,16,Wilson Pickett
1969,9,-,1,16,Georgie Fame
1969,6,-,1,16,Edwin Starr
1969,9,-,2,17,"Crosby, Stills & Nash"
1969,17,-,1,17,Jim Reeves
1969,9,-,1,17,The Peddlers
1969,11,-,2,18,Des O'Connor
1969,10,-,1,18,Cream
1969,11,-,1,18,Sounds Nice
1969,8,-,1,18,Diana Ross & The Supremes & The Temptations
1969,11,-,2,19,Creedence Clearwater Revival
1969,15,-,1,19,Kasenetz-Katz Singing Orchestral Circus
1969,10,-,1,19,Andy Williams
1969,10,-,1,19,Canned Heat
1969,15,-,2,20,Sarah Vaughan & Billy Eckstine
1969,11,-,2,20,Cliff Richard
1969,7,-,1,20,The Bedrocks
1969,7,-,1,20,Joe Dolan
1969,9,-,2,21,Fairport Convention
1969,11,-,1,21,The Pioneers
1969,10,-,1,21,Cliff Richard
1969,8,-,1,21,Marvin Gaye & Tammi Terrell
1969,8,-,1,21,Long John Baldry
1969,7,-,1,21,Elvis Presley
1969,9,-,2,22,Clodagh Rodgers
1969,9,-,1,22,The Box Tops
1969,11,-,1,22,Ken Dodd
1969,9,-,1,22,Consortium
1969,8,-,1,22,Jefferson
1969,15,-,1,23,Nilsson
1969,8,-,1,23,"Dave Dee, Dozy, Beaky, Mick & Tich"
1969,9,-,1,23,"Dave Dee, Dozy, Beaky, Mick & Tich"
1969,8,-,1,23,The Bee Gees
1969,9,-,1,24,Tommy Roe
1969,11,-,1,24,Dorothy Squires
1969,7,-,1,24,The Equals
1969,8,-,1,25,Marv Johnson
1969,7,-,1,25,Harmony Grass
1969,7,-,1,25,Jose Feliciano
1969,6,-,1,25,Gene Pitney
1969,4,-,1,25,Barry Ryan
1969,8,-,1,26,Marvin Gaye & Tammi Terrell
1969,7,-,1,26,Don Partridge
1969,5,-,1,26,The Flamingos
1969,14,-,1,27,Roy Orbison
1969,11,-,1,28,Les Troubadours Du Roi Baudouin
1969,8,-,1,28,Cream
1969,6,-,1,28,Marbles
1969,4,-,1,28,Nina Simone
1969,7,-,1,29,Microbe
1969,7,-,1,29,Family
1969,8,-,1,29,Jethro Tull
1969,6,-,1,29,Chicken Shack
1969,9,-,1,30,Steppenwolf
1969,8,-,1,30,The Casuals
1969,9,-,1,30,Booker T. & The MG's
1969,8,-,1,30,Rolf Harris
1969,6,-,1,30,Bob Dylan
1969,8,-,1,30,The Checkmates Ltd ft Sonny Charles
1969,5,-,1,30,The Isley Brothers
1969,4,-,1,31,The Kinks
1969,4,-,1,31,The Dave Clark Five
1969,5,-,1,31,Pat Campbell
1969,9,-,1,32,Fleetwood Mac
1969,4,-,1,32,Dick Emery
1969,10,-,1,33,Neville Dickie
1969,9,-,1,33,Herman's Hermits
1969,9,-,1,33,Danny La Rue
1969,7,-,1,33,The Philharmonia Orchestra
1969,7,-,1,33,Ike & Tina Turner
1969,6,-,1,33,Jimmy Ruffin
1969,5,-,1,33,The Beach Boys
1969,5,-,1,33,Inez & Charlie Foxx
1969,5,-,2,34,Barry Ryan
1969,5,-,1,34,Neil MacArthur
1969,5,-,1,34,Max Bygraves
1969,4,-,1,34,Johnny Johnson & The Bandwagon
1969,5,-,1,35,Eric Burdon & The Animals
1969,4,-,1,35,Roy Orbison
1969,4,-,1,35,Booker T. & The MG's
1969,6,-,1,35,"Blood, Sweat & Tears"
1969,3,-,1,35,Trash
1969,6,-,2,36,Edwin Starr
1969,5,-,1,36,Herb Alpert & The Tijuana Brass
1969,5,-,1,36,Sly & The Family Stone
1969,6,-,1,36,Johnny Johnson & The Bandwagon
1969,1,-,1,36,Small Faces
1969,7,-,1,37,Diana Ross & The Supremes
1969,3,-,1,37,Jimi Hendrix Experience
1969,12,-,2,38,The Scaffold
1969,4,-,1,38,Jackie Trent
1969,2,-,1,38,The Sandpipers
1969,5,-,1,39,Vikki Carr
1969,3,-,1,39,Roger Miller
1969,3,-,1,40,Tony Blackburn
1969,4,-,2,42,Sandie Shaw
1969,3,-,1,42,Martha Reeves & The Vandellas
1969,1,-,1,42,Vince Hill
1969,2,-,2,43,Moira Anderson
1969,4,-,1,43,Dusty Springfield
1969,3,-,1,43,Otis Redding
1969,1,-,1,43,The Second City Sound
1969,3,-,3,44,Procol Harum
1969,2,-,1,44,Jamo Thomas & His Party Brothers Orchestra
1969,1,-,1,44,Tyrannosaurus Rex
1969,1,-,1,44,The Monkees
1969,2,-,1,45,Paul Jones
1969,1,-,1,45,Tiny Tim
1969,3,-,2,46,The Foundations
1969,3,-,1,46,Status Quo
1969,2,-,1,46,Marsha Hunt
1969,2,-,1,46,Tony Tribe
1969,1,-,1,46,The Pentangle
1969,2,-,1,47,Lulu
1969,1,-,1,47,The Monkees
1969,2,-,1,48,The Cats
1969,1,-,1,48,Val Doonican
1969,1,-,1,50,Vince Hill
1969,1,-,1,50,"Hugo Montenegro, His Orchestra & Chorus"
1969,5,-,-,51,The Web
1969,3,-,-,51,Jose Feliciano
1969,3,-,-,51,Cliff Bennett & His Band
1969,3,-,-,51,Sam & Dave
1969,2,-,-,51,The Impressions
1969,2,-,-,51,The Crystals
1969,2,-,-,51,David Isaacs
1969,1,-,-,51,The Temptations
1969,1,-,-,51,The Three Caps
1969,1,-,-,51,Sam Cooke
1969,1,-,-,51,Hank B. Marvin
1969,1,-,-,51,Bob Monkhouse
1969,1,-,-,51,Ray Barrett
1969,1,-,-,51,James & Bobby Purify
1969,1,-,-,51,Fairport Convention
1969,1,-,-,51,David Ruffin
1969,1,-,-,51,Merrilee Rush
1969,1,-,-,51,The Drifters
1969,1,-,-,51,The Bar-Kays
1969,1,-,-,51,Malcolm Roberts
1969,1,-,-,51,Frankie Vaughan
1969,1,-,-,51,Aretha Franklin
1970,20,11,7,1,Mungo Jerry
1970,21,11,6,1,Elvis Presley
1970,19,10,6,1,Freda Payne
1970,14,10,6,1,Dave Edmunds' Rockpile
1970,12,7,5,1,Edison Lighthouse
1970,20,10,3,1,Simon & Garfunkel
1970,23,9,3,1,Lee Marvin
1970,17,8,3,1,England World Cup Squad '70'
1970,18,6,3,1,Matthews Southern Comfort
1970,20,9,2,1,Norman Greenbaum
1970,16,7,2,1,Dana
1970,22,8,1,1,Christie
1970,14,7,1,1,Smokey Robinson & The Miracles
1970,13,5,1,1,Jimi Hendrix Experience
1970,16,9,5,2,Free
1970,14,8,3,2,McGuinness Flint
1970,13,6,3,2,Clarence Carter
1970,21,7,2,2,Deep Purple
1970,14,7,2,2,Hotlegs
1970,15,6,2,2,Desmond Dekker
1970,14,9,1,2,Elvis Presley
1970,18,7,1,2,Mr. Bloe
1970,14,7,1,2,The Kinks
1970,16,6,1,2,"Peter, Paul & Mary"
1970,15,5,1,2,Canned Heat
1970,14,5,1,2,Mary Hopkin
1970,13,5,1,2,The Jackson Five
1970,12,5,1,2,The Moody Blues
1970,10,4,1,2,The Beatles
1970,17,10,4,3,Neil Diamond
1970,17,8,4,3,Andy Williams
1970,12,5,3,3,The Marmalade
1970,13,6,2,3,Chairmen Of The Board
1970,17,5,2,3,Don Fardon
1970,14,5,2,3,Three Dog Night
1970,15,8,1,3,Blue Mink
1970,14,7,1,3,Bobbie Gentry & Glen Campbell
1970,19,5,1,3,Bobby Bloom
1970,14,5,1,3,The Marmalade
1970,12,5,1,3,Creedence Clearwater Revival
1970,12,4,1,3,Edwin Starr
1970,14,6,4,4,Glen Campbell
1970,18,6,3,4,The Tremeloes
1970,22,8,1,4,Shirley Bassey
1970,16,6,1,4,The Cuff Links
1970,18,6,1,4,Black Sabbath
1970,20,5,1,4,Gerry Monroe
1970,19,5,1,4,Glen Campbell
1970,16,5,1,4,Frijid Pink
1970,11,5,1,4,Badfinger
1970,9,4,1,4,Jethro Tull
1970,9,4,1,4,Jethro Tull
1970,15,5,3,5,Tom Jones
1970,17,7,2,5,The Beach Boys
1970,16,6,2,5,Four Tops
1970,14,5,2,5,Pickettywitch
1970,9,5,2,5,"Lennon, Ono with The Plastic Ono Band"
1970,12,5,1,5,Bob & Marcia
1970,14,4,1,5,Bread
1970,13,4,1,5,Chairmen Of The Board
1970,10,4,2,6,The Pipkins
1970,18,3,2,6,Carpenters
1970,12,3,2,6,Fair Weather
1970,11,5,1,6,Mary Hopkin
1970,15,4,1,6,Cliff Richard
1970,12,4,1,6,Diana Ross
1970,16,3,1,6,Ray Stevens
1970,15,3,1,6,The Supremes
1970,12,3,1,6,Hot Chocolate
1970,12,3,1,6,Stevie Wonder
1970,14,2,1,6,Jimmy Ruffin
1970,12,6,4,7,Andy Williams
1970,14,5,2,7,The Poppy Family
1970,15,4,2,7,The Temptations
1970,13,3,2,7,Chicago
1970,14,2,2,7,Christie
1970,12,4,1,7,Jimmy Ruffin
1970,12,3,1,7,The Dave Clark Five
1970,12,3,1,7,Herman's Hermits
1970,10,3,1,7,The Move
1970,10,3,1,7,The Hollies
1970,9,2,1,7,The Jackson Five
1970,11,5,4,8,Gilbert O'Sullivan
1970,15,3,3,8,The Rattles
1970,18,2,2,8,Roger Whittaker
1970,16,3,1,8,Jimmy Ruffin
1970,11,3,1,8,Elvis Presley
1970,11,3,1,8,Shocking Blue
1970,14,2,1,8,Kenny Rogers & The First Edition
1970,14,2,1,8,White Plains
1970,13,2,1,8,Creedence Clearwater Revival
1970,13,2,1,8,Cat Stevens
1970,12,2,1,8,Jimmy Cliff
1970,11,2,1,8,Chicago
